Country,Item,Year,Value
Panama,Eggs,1998,3.75
Romania,Animal fats,2008,3.75
Zambia,Eggs,1998,3.75
Kazakhstan,"Fish, Seafood",1993,3.74
Kyrgyzstan,Pulses,2003,3.74
Romania,Animal fats,2003,3.74
Colombia,Coffee and products,1973,3.73
South Africa,Eggs,1978,3.73
Turkmenistan,Eggs,1993,3.73
Brunei,Coffee and products,1998,3.72
Kazakhstan,Animal fats,2013,3.72
Liberia,"Fish, Seafood",2008,3.72
Mexico,Animal fats,1993,3.72
Senegal,Pulses,1963,3.72
Turkmenistan,Animal fats,1993,3.72
Turkmenistan,"Fish, Seafood",2013,3.72
Argentina,Animal fats,1963,3.71
Bangladesh,Meat,1978,3.71
Hungary,Coffee and products,1993,3.71
Togo,Milk - Excluding Butter,1963,3.71
Benin,Sugar & Sweeteners,1968,3.7
Bosnia and Herzegovina,"Fish, Seafood",1978,3.7
Chad,"Fish, Seafood",2008,3.7
Croatia,"Fish, Seafood",1978,3.7
Ethiopia,Sugar & Sweeteners,1973,3.7
Lebanon,Animal fats,1978,3.7
Lebanon,Eggs,2013,3.7
Montenegro,"Fish, Seafood",1978,3.7
Serbia,"Fish, Seafood",1978,3.7
Slovenia,"Fish, Seafood",1978,3.7
Ethiopia,Sugar & Sweeteners,1993,3.69
India,Meat,2013,3.69
Indonesia,Meat,1968,3.69
Italy,Coffee and products,1973,3.69
Lesotho,Starchy Roots,1973,3.69
Oman,Animal fats,1993,3.69
Paraguay,"Fish, Seafood",2013,3.69
Senegal,Alcoholic Beverages,1968,3.69
China,Sugar & Sweeteners,1978,3.68
Croatia,Animal fats,1998,3.68
Philippines,Eggs,2008,3.68
Saudi Arabia,Pulses,1983,3.68
Cyprus,Pulses,1988,3.67
Greece,Animal fats,1983,3.67
India,Meat,1963,3.67
Timor-Leste,Alcoholic Beverages,1993,3.67
Benin,Milk - Excluding Butter,1963,3.66
India,Meat,1968,3.66
New Zealand,Pulses,2013,3.66
Taiwan,Animal fats,2003,3.66
Trinidad and Tobago,Eggs,2003,3.66
Algeria,Alcoholic Beverages,2003,3.65
Colombia,"Fish, Seafood",1968,3.65
Djibouti,Pulses,1993,3.65
Djibouti,Pulses,2003,3.65
Ethiopia,Sugar & Sweeteners,1988,3.65
Greece,Animal fats,2008,3.65
Burkina Faso,Sugar & Sweeteners,1983,3.64
Georgia,Tea (including mate),2003,3.64
Morocco,Alcoholic Beverages,2003,3.64
Nepal,Sugar & Sweeteners,1988,3.64
Nigeria,Milk - Excluding Butter,1963,3.64
Portugal,Eggs,1973,3.64
Uruguay,"Fish, Seafood",1968,3.64
Costa Rica,"Fish, Seafood",1983,3.63
Germany,Coffee and products,1963,3.63
Laos,Milk - Excluding Butter,2003,3.63
Liberia,Pulses,1998,3.63
Nicaragua,Eggs,2008,3.63
South Africa,Pulses,1993,3.63
Turkey,Animal fats,1968,3.63
Bosnia and Herzegovina,Eggs,1993,3.62
Democratic Republic of the Congo,Pulses,1963,3.62
Guatemala,Coffee and products,1998,3.62
Guinea-Bissau,Sugar & Sweeteners,1998,3.62
Iraq,Pulses,1963,3.62
Romania,Animal fats,1963,3.62
Thailand,Starchy Roots,1963,3.62
Thailand,Starchy Roots,1968,3.62
Turkey,"Fish, Seafood",1968,3.62
Algeria,"Fish, Seafood",1993,3.61
Brazil,Coffee and products,1978,3.61
Chad,Alcoholic Beverages,1988,3.61
Cyprus,Pulses,1993,3.61
Cyprus,Pulses,1998,3.61
Democratic Republic of the Congo,Pulses,1998,3.61
Indonesia,Eggs,2003,3.61
Italy,Pulses,1983,3.61
Mozambique,"Fish, Seafood",1988,3.61
Paraguay,Animal fats,1968,3.61
Swaziland,Pulses,2008,3.61
The former Yugoslav Republic of Macedonia,Coffee and products,2003,3.61
Turkey,"Fish, Seafood",1973,3.61
Bangladesh,Meat,1968,3.6
Gambia,Tea (including mate),1998,3.6
India,Meat,1973,3.6
India,Meat,1978,3.6
Ireland,Tea (including mate),2003,3.6
Jamaica,Animal fats,1983,3.6
Malawi,Milk - Excluding Butter,1963,3.6
Namibia,Animal fats,1968,3.6
North Korea,Milk - Excluding Butter,1998,3.6
Panama,Animal fats,1983,3.6
Romania,"Fish, Seafood",1963,3.6
Slovakia,Coffee and products,2003,3.6
South Africa,Eggs,1973,3.6
Hungary,Pulses,1988,3.59
Lithuania,Pulses,2013,3.59
Portugal,Animal fats,1968,3.59
Senegal,Alcoholic Beverages,1998,3.59
South Africa,Pulses,1978,3.59
Turkmenistan,Eggs,1998,3.59
Algeria,Coffee and products,2008,3.58
Bangladesh,Meat,2003,3.58
Central African Republic,Pulses,1983,3.58
Ecuador,Pulses,1978,3.58
Mexico,Eggs,1963,3.58
Nigeria,Eggs,1993,3.58
Portugal,Eggs,1968,3.58
Sri Lanka,Pulses,1983,3.58
Algeria,Animal fats,1983,3.57
Azerbaijan,Animal fats,2003,3.57
Cyprus,Coffee and products,1998,3.57
Japan,Pulses,1968,3.57
Madagascar,Alcoholic Beverages,1998,3.57
Namibia,Alcoholic Beverages,1973,3.57
New Zealand,Pulses,1998,3.57
Oman,Alcoholic Beverages,1998,3.57
Saudi Arabia,Alcoholic Beverages,1983,3.57
Albania,Animal fats,2008,3.56
Egypt,Animal fats,1988,3.56
Guatemala,Coffee and products,1973,3.56
Mauritania,Tea (including mate),2013,3.56
Mongolia,Fruits - Excluding Wine,1978,3.56
Thailand,Pulses,1998,3.56
Italy,Pulses,1978,3.55
Mongolia,Tea (including mate),1963,3.55
Nigeria,Eggs,2008,3.55
North Korea,Milk - Excluding Butter,1983,3.55
Panama,Eggs,1988,3.55
South Africa,Pulses,1968,3.55
Sri Lanka,Meat,1983,3.55
Bolivia,Eggs,1998,3.54
Chile,Animal fats,1963,3.54
Egypt,Animal fats,1978,3.54
Indonesia,Pulses,1983,3.54
Iraq,Alcoholic Beverages,1993,3.54
Madagascar,Alcoholic Beverages,1993,3.54
United States of America,Pulses,2003,3.54
Bermuda,Coffee and products,1983,3.53
Dominican Republic,Coffee and products,1973,3.53
El Salvador,Animal fats,1988,3.53
Iran,Eggs,1968,3.53
Lebanon,Coffee and products,1988,3.53
New Caledonia,Animal fats,1963,3.53
Paraguay,Animal fats,1963,3.53
South Korea,Pulses,1993,3.53
Chad,Alcoholic Beverages,1983,3.52
Cuba,Coffee and products,1973,3.52
Cyprus,Coffee and products,1973,3.52
Ireland,Pulses,1988,3.52
Rwanda,Sugar & Sweeteners,1998,3.52
Thailand,Pulses,1968,3.52
Albania,Pulses,1983,3.51
Argentina,Animal fats,1968,3.51
Bermuda,Coffee and products,1993,3.51
Ethiopia,Fruits - Excluding Wine,1993,3.51
Niger,Sugar & Sweeteners,1993,3.51
Oman,Alcoholic Beverages,1993,3.51
Peru,Eggs,1993,3.51
Venezuela (Bolivarian Republic of),Coffee and products,1973,3.51
Chile,Pulses,2008,3.5
Ethiopia,Fruits - Excluding Wine,1963,3.5
Myanmar,Alcoholic Beverages,2013,3.5
New Caledonia,Coffee and products,1983,3.5
Senegal,Alcoholic Beverages,1993,3.5
Taiwan,Eggs,1973,3.5
Afghanistan,Tea (including mate),2013,3.49
El Salvador,Animal fats,2003,3.49
Ethiopia,Sugar & Sweeteners,1978,3.49
Guinea-Bissau,Sugar & Sweeteners,1978,3.49
Mali,Sugar & Sweeteners,1963,3.49
New Zealand,Pulses,1993,3.49
Saudi Arabia,Pulses,2003,3.49
Timor-Leste,"Fish, Seafood",2008,3.49
Greece,Animal fats,2003,3.48
Hungary,Coffee and products,1988,3.48
Kuwait,Coffee and products,2013,3.48
United States of America,Pulses,1988,3.48
Cambodia,Milk - Excluding Butter,2013,3.47
Honduras,"Fish, Seafood",1993,3.47
Hungary,Pulses,2008,3.47
Italy,Coffee and products,1978,3.47
Oman,Alcoholic Beverages,2003,3.47
Saudi Arabia,Pulses,1998,3.47
Vietnam,Alcoholic Beverages,1963,3.47
Albania,Pulses,1973,3.46
Albania,"Fish, Seafood",1973,3.46
Bangladesh,Meat,1963,3.46
Brazil,Animal fats,2013,3.46
Cambodia,Milk - Excluding Butter,1993,3.46
Democratic Republic of the Congo,Sugar & Sweeteners,1963,3.46
Lebanon,"Fish, Seafood",1993,3.46
Nigeria,Eggs,2013,3.46
South Korea,Animal fats,2013,3.46
Albania,"Fish, Seafood",1978,3.45
Costa Rica,"Fish, Seafood",1988,3.45
Dominican Republic,Eggs,1978,3.45
Guinea-Bissau,"Fish, Seafood",1978,3.45
Honduras,Starchy Roots,1993,3.45
Kuwait,Animal fats,1983,3.45
Mexico,"Fish, Seafood",1968,3.45
Moldova,Animal fats,2008,3.45
Mozambique,Alcoholic Beverages,1993,3.45
New Caledonia,Eggs,1963,3.45
Panama,Animal fats,1978,3.45
Portugal,Pulses,2008,3.45
Taiwan,Animal fats,1998,3.45
United Kingdom,Pulses,2013,3.45
Chile,Pulses,1998,3.44
Croatia,Pulses,1993,3.44
Guyana,Eggs,1988,3.44
Japan,Coffee and products,2003,3.44
Lithuania,Coffee and products,2003,3.44
New Zealand,Pulses,1963,3.44
Niger,"Fish, Seafood",2003,3.44
North Korea,Eggs,1998,3.44
Norway,Pulses,2008,3.44
Panama,Animal fats,2003,3.44
Trinidad and Tobago,Animal fats,1973,3.44
United Kingdom,Pulses,1963,3.44
Brazil,Eggs,1973,3.43
Cambodia,Pulses,2008,3.43
Kuwait,Tea (including mate),1973,3.43
Mexico,Animal fats,2003,3.43
North Korea,Eggs,1968,3.43
Turkmenistan,"Fish, Seafood",2008,3.43
Vietnam,Alcoholic Beverages,1973,3.43
Benin,Sugar & Sweeteners,1963,3.42
Ghana,Sugar & Sweeteners,1978,3.42
Haiti,Coffee and products,2008,3.42
Japan,Coffee and products,2008,3.42
Montenegro,Animal fats,2008,3.42
New Caledonia,Eggs,1978,3.42
Suriname,Pulses,1988,3.42
Taiwan,Animal fats,1993,3.42
Argentina,Animal fats,1973,3.41
Brazil,Coffee and products,1983,3.41
Canada,Pulses,1988,3.41
Colombia,Eggs,1973,3.41
Kenya,"Fish, Seafood",2008,3.41
Thailand,Pulses,2013,3.41
Algeria,Alcoholic Beverages,1978,3.4
Central African Republic,Sugar & Sweeteners,1963,3.4
Chile,Animal fats,2003,3.4
Guyana,Pulses,1973,3.4
Indonesia,Pulses,1988,3.4
Nicaragua,Coffee and products,1998,3.4
Romania,"Fish, Seafood",1968,3.4
Taiwan,Animal fats,2008,3.4
Zimbabwe,Pulses,1973,3.4
Algeria,Coffee and products,1983,3.39
Algeria,Eggs,1988,3.39
Guinea-Bissau,Pulses,2013,3.39
Mauritius,Eggs,1988,3.39
Pakistan,Animal fats,1988,3.39
South Africa,Pulses,1983,3.39
Thailand,Pulses,1993,3.39
Togo,Milk - Excluding Butter,1998,3.39
Bermuda,Coffee and products,1998,3.38
Chad,Alcoholic Beverages,1963,3.38
Jamaica,Animal fats,2003,3.38
Mongolia,Alcoholic Beverages,1963,3.38
South Korea,Animal fats,1978,3.38
Chad,"Fish, Seafood",1968,3.37
Cyprus,Pulses,2003,3.37
Haiti,"Fish, Seafood",1988,3.37
Honduras,"Fish, Seafood",2008,3.37
Indonesia,Milk - Excluding Butter,1963,3.37
Panama,Animal fats,1998,3.37
Philippines,Eggs,1993,3.37
Timor-Leste,Sugar & Sweeteners,1983,3.37
Trinidad and Tobago,Animal fats,1963,3.37
Armenia,Eggs,1998,3.36
Cuba,Coffee and products,2008,3.36
Egypt,Eggs,2003,3.36
Guinea-Bissau,Sugar & Sweeteners,1968,3.36
Morocco,Eggs,1978,3.36
Philippines,Eggs,2003,3.36
Vanuatu,Eggs,2013,3.36
Vietnam,Milk - Excluding Butter,1993,3.36
Zambia,Eggs,1973,3.36
Zimbabwe,Pulses,1998,3.36
Albania,"Fish, Seafood",1988,3.35
Czechia,Coffee and products,2003,3.35
Hungary,Coffee and products,1998,3.35
India,"Fish, Seafood",1988,3.35
Mongolia,Alcoholic Beverages,1968,3.35
Nicaragua,Animal fats,1978,3.35
Sri Lanka,Meat,1978,3.35
Thailand,Starchy Roots,1973,3.35
United Arab Emirates,Eggs,1968,3.35
Uruguay,Animal fats,2013,3.35
Zambia,Eggs,1993,3.35
Bermuda,Tea (including mate),1993,3.34
Central African Republic,Sugar & Sweeteners,1983,3.34
Iran,"Fish, Seafood",1988,3.34
Yemen,Animal fats,1978,3.34
Zambia,Eggs,2003,3.34
Afghanistan,Sugar & Sweeteners,1993,3.33
Guyana,Eggs,1983,3.33
Latvia,Coffee and products,1998,3.33
Nigeria,Eggs,1998,3.33
Nigeria,"Fish, Seafood",1968,3.33
Uruguay,Pulses,2013,3.33
Bulgaria,Animal fats,1998,3.32
Cyprus,Coffee and products,1983,3.32
El Salvador,Animal fats,1983,3.32
Mongolia,Tea (including mate),1978,3.32
New Zealand,Coffee and products,2003,3.32
United States of America,Pulses,1973,3.32
Zambia,Eggs,2013,3.32
Cyprus,Coffee and products,1988,3.31
Haiti,"Fish, Seafood",1983,3.31
Iran,Animal fats,2008,3.31
Mali,Sugar & Sweeteners,1978,3.31
New Caledonia,Eggs,1968,3.31
Panama,Animal fats,1973,3.31
Togo,Milk - Excluding Butter,1993,3.31
Uruguay,Animal fats,2008,3.31
Albania,"Fish, Seafood",1983,3.3
Algeria,Coffee and products,2013,3.3
Bangladesh,Meat,1973,3.3
Bangladesh,Meat,1998,3.3
Brazil,Coffee and products,2003,3.3
Brunei,Animal fats,1998,3.3
Costa Rica,"Fish, Seafood",1968,3.3
Ecuador,Pulses,1983,3.3
Guinea-Bissau,Sugar & Sweeteners,1988,3.3
Mexico,Animal fats,2008,3.3
Timor-Leste,Alcoholic Beverages,1988,3.3
United Kingdom,Tea (including mate),1973,3.3
Armenia,Animal fats,2003,3.29
Bermuda,Coffee and products,1963,3.29
Brazil,Coffee and products,2013,3.29
Guatemala,Coffee and products,1968,3.29
Haiti,Coffee and products,1988,3.29
Iraq,"Fish, Seafood",2013,3.29
Ireland,Pulses,2013,3.29
Israel,Coffee and products,1978,3.29
Nigeria,Sugar & Sweeteners,1973,3.29
Uzbekistan,Eggs,2003,3.29
Algeria,"Fish, Seafood",1983,3.28
Algeria,"Fish, Seafood",1998,3.28
Ecuador,Animal fats,1998,3.28
Jamaica,Pulses,2013,3.28
Jamaica,Animal fats,2013,3.28
Lithuania,Pulses,2008,3.28
Thailand,Alcoholic Beverages,1973,3.28
Uruguay,Pulses,2008,3.28
Vanuatu,Eggs,2008,3.28
Democratic Republic of the Congo,Pulses,2013,3.27
Jamaica,Coffee and products,2008,3.27
New Caledonia,Animal fats,1983,3.27
Taiwan,Pulses,1978,3.27
Venezuela (Bolivarian Republic of),Coffee and products,1983,3.27
Azerbaijan,Alcoholic Beverages,1998,3.26
Hungary,Coffee and products,1978,3.26
Namibia,Alcoholic Beverages,1968,3.26
Nicaragua,Animal fats,1968,3.26
Senegal,Pulses,1988,3.26
Taiwan,Pulses,1983,3.26
Togo,Sugar & Sweeteners,1973,3.26
Algeria,Coffee and products,1978,3.25
Azerbaijan,Animal fats,2013,3.25
Brazil,Animal fats,2008,3.25
Djibouti,Starchy Roots,1978,3.25
Guinea,Coffee and products,1993,3.25
Jordan,"Fish, Seafood",1978,3.25
Panama,Coffee and products,1963,3.25
Togo,Milk - Excluding Butter,1978,3.25
Turkmenistan,"Fish, Seafood",2003,3.25
Chile,Pulses,1993,3.24
Fiji,Animal fats,1983,3.24
Ireland,Pulses,1973,3.24
Senegal,Pulses,2013,3.24
South Korea,Milk - Excluding Butter,1968,3.24
Timor-Leste,Alcoholic Beverages,1983,3.24
United Kingdom,Pulses,1973,3.24
Uruguay,Tea (including mate),1968,3.24
Bermuda,Tea (including mate),1998,3.23
Democratic Republic of the Congo,Pulses,1978,3.23
Ethiopia,Sugar & Sweeteners,1968,3.23
Portugal,Eggs,1963,3.23
Timor-Leste,Sugar & Sweeteners,1993,3.23
Timor-Leste,Alcoholic Beverages,1978,3.23
Ukraine,Coffee and products,2008,3.23
Vanuatu,Animal fats,1993,3.23
Colombia,"Fish, Seafood",1988,3.22
El Salvador,Animal fats,1998,3.22
Ireland,Tea (including mate),1993,3.22
Jamaica,Pulses,2008,3.22
Jamaica,Animal fats,1988,3.22
Malaysia,Eggs,1963,3.22
Philippines,Eggs,1998,3.22
Romania,Pulses,1988,3.22
Albania,Animal fats,1983,3.21
Argentina,Animal fats,1983,3.21
Ireland,Tea (including mate),1973,3.21
Kuwait,Tea (including mate),2008,3.21
Mauritania,Vegetables,1963,3.21
Nigeria,Eggs,2003,3.21
Rwanda,Sugar & Sweeteners,2008,3.21
United Arab Emirates,Animal fats,1978,3.21
Venezuela (Bolivarian Republic of),Coffee and products,1988,3.21
Croatia,Animal fats,2003,3.2
Estonia,Coffee and products,1998,3.2
Guatemala,Coffee and products,1963,3.2
New Caledonia,Coffee and products,1968,3.2
Nicaragua,"Fish, Seafood",1978,3.2
Senegal,Pulses,1973,3.2
Spain,Coffee and products,2003,3.2
Togo,Milk - Excluding Butter,1968,3.2
Algeria,Coffee and products,2003,3.19
Armenia,"Fish, Seafood",2008,3.19
Bulgaria,Animal fats,2003,3.19
Central African Republic,"Fish, Seafood",1968,3.19
Ecuador,Coffee and products,1993,3.19
Greece,Coffee and products,1998,3.19
Haiti,Coffee and products,1993,3.19
Liberia,Sugar & Sweeteners,1968,3.19
New Zealand,Pulses,1973,3.19
Taiwan,Pulses,1993,3.19
Albania,Animal fats,1973,3.18
Australia,Coffee and products,2003,3.18
Bolivia,Pulses,1988,3.18
Bosnia and Herzegovina,"Fish, Seafood",1973,3.18
Croatia,"Fish, Seafood",1973,3.18
Croatia,Coffee and products,1998,3.18
Honduras,Coffee and products,1963,3.18
Iraq,Tea (including mate),1988,3.18
Jordan,Coffee and products,2008,3.18
Lesotho,Starchy Roots,1968,3.18
Montenegro,"Fish, Seafood",1973,3.18
Serbia,"Fish, Seafood",1973,3.18
Slovenia,"Fish, Seafood",1973,3.18
United States of America,Pulses,1968,3.18
Albania,Animal fats,1978,3.17
Honduras,Coffee and products,1968,3.17
Malta,Coffee and products,1993,3.17
New Caledonia,Coffee and products,2008,3.17
Nicaragua,Animal fats,1988,3.17
Pakistan,Starchy Roots,1973,3.17
Spain,Coffee and products,1983,3.17
Thailand,Pulses,2003,3.17
Australia,Coffee and products,1998,3.16
Cyprus,Coffee and products,1993,3.16
Dominican Republic,Eggs,1968,3.16
Spain,Coffee and products,1988,3.16
Thailand,Starchy Roots,1988,3.16
Venezuela (Bolivarian Republic of),Coffee and products,1978,3.16
Ecuador,Pulses,1988,3.15
Iraq,Alcoholic Beverages,1983,3.15
Jamaica,Pulses,1993,3.15
Jamaica,Animal fats,1998,3.15
United Arab Emirates,Coffee and products,1978,3.15
United Kingdom,Pulses,1968,3.15
United States of America,Pulses,1978,3.15
Argentina,Animal fats,1978,3.14
Hungary,Pulses,2013,3.14
Romania,Pulses,1978,3.14
Algeria,Coffee and products,1993,3.13
Algeria,Eggs,1978,3.13
Bahamas,Pulses,1993,3.13
Colombia,Coffee and products,1983,3.13
Democratic Republic of the Congo,Pulses,2008,3.13
Djibouti,Tea (including mate),2008,3.13
Greece,Animal fats,1993,3.13
Jordan,Alcoholic Beverages,1978,3.13
Kenya,"Fish, Seafood",1978,3.13
Mongolia,Animal fats,1998,3.13
South Africa,Pulses,1963,3.13
Algeria,Eggs,1993,3.12
Iraq,Pulses,1993,3.12
Madagascar,Coffee and products,2003,3.12
Mauritania,Vegetables,1968,3.12
Mozambique,"Fish, Seafood",1978,3.12
Paraguay,Animal fats,1988,3.12
Timor-Leste,Alcoholic Beverages,1968,3.12
Cyprus,Pulses,2013,3.11
Honduras,Coffee and products,1973,3.11
Malta,Pulses,1978,3.11
Mauritius,Eggs,1998,3.11
North Korea,Sugar & Sweeteners,2003,3.11
South Korea,Animal fats,2003,3.11
Thailand,Alcoholic Beverages,1968,3.11
Yemen,"Fish, Seafood",1968,3.11
Bermuda,Coffee and products,1973,3.1
Bolivia,Pulses,1978,3.1
France,Pulses,1963,3.1
Georgia,Coffee and products,2013,3.1
Hungary,"Fish, Seafood",1993,3.1
Ireland,Tea (including mate),1983,3.1
Pakistan,Starchy Roots,1978,3.1
Taiwan,Pulses,2003,3.1
Timor-Leste,Sugar & Sweeteners,1973,3.1
Uruguay,Pulses,2003,3.1
Azerbaijan,Animal fats,1998,3.09
Bangladesh,Meat,1993,3.09
Brazil,Eggs,1968,3.09
Czechia,Coffee and products,1998,3.09
Guinea,Coffee and products,1978,3.09
India,"Fish, Seafood",1978,3.09
Iraq,"Fish, Seafood",2008,3.09
Japan,Coffee and products,1998,3.09
Kuwait,Animal fats,1998,3.09
Sri Lanka,Meat,1988,3.09
Suriname,Eggs,2008,3.09
Bahamas,Pulses,1978,3.08
Bulgaria,Coffee and products,2003,3.08
China,Milk - Excluding Butter,1983,3.08
Iran,Animal fats,1983,3.08
Malawi,Milk - Excluding Butter,2003,3.08
Mexico,Animal fats,1998,3.08
Morocco,Eggs,1983,3.08
Albania,Eggs,1983,3.07
Algeria,Pulses,1973,3.07
Guatemala,Coffee and products,2013,3.07
Guinea,Sugar & Sweeteners,1963,3.07
India,Animal fats,2013,3.07
Malaysia,Pulses,2013,3.07
Paraguay,Animal fats,1983,3.07
Philippines,Eggs,1968,3.07
Suriname,Pulses,1978,3.07
Taiwan,Pulses,1998,3.07
Taiwan,Milk - Excluding Butter,1963,3.07
Vanuatu,Animal fats,2008,3.07
Fiji,Eggs,1983,3.06
Laos,Pulses,1998,3.06
Lesotho,Pulses,1993,3.06
South Africa,Animal fats,1968,3.06
Vanuatu,Alcoholic Beverages,2008,3.06
Vietnam,Milk - Excluding Butter,1973,3.06
Zambia,Eggs,1983,3.06
Djibouti,Pulses,1998,3.05
Greece,Coffee and products,1988,3.05
Ireland,Coffee and products,2008,3.05
Japan,Coffee and products,1993,3.05
Portugal,Animal fats,1963,3.05
United Arab Emirates,Coffee and products,2008,3.05
Zambia,Pulses,1973,3.05
Afghanistan,Sugar & Sweeteners,1998,3.04
Australia,Coffee and products,1993,3.04
Fiji,Eggs,1988,3.04
Jamaica,Pulses,1973,3.04
Liberia,Milk - Excluding Butter,2013,3.04
Malaysia,Pulses,1963,3.04
Nicaragua,"Fish, Seafood",1973,3.04
Pakistan,Animal fats,1963,3.04
United Kingdom,Pulses,1983,3.04
Vanuatu,Animal fats,1963,3.04
Azerbaijan,"Fish, Seafood",1993,3.03
Costa Rica,Animal fats,1978,3.03
Dominican Republic,Eggs,1963,3.03
Guinea,Sugar & Sweeteners,1973,3.03
Jordan,Alcoholic Beverages,1983,3.03
Lesotho,"Fish, Seafood",1983,3.03
New Zealand,Pulses,1983,3.03
Romania,"Fish, Seafood",1998,3.03
Taiwan,Animal fats,2013,3.03
Zambia,Pulses,1963,3.03
China,Alcoholic Beverages,1978,3.02
Ecuador,Coffee and products,1998,3.02
India,"Fish, Seafood",1983,3.02
Kyrgyzstan,Eggs,2003,3.02
Lebanon,Coffee and products,1973,3.02
Mali,Sugar & Sweeteners,1983,3.02
Peru,Animal fats,1963,3.02
Algeria,Eggs,1998,3.01
China,Sugar & Sweeteners,1973,3.01
Fiji,Eggs,1978,3.01
Lesotho,Starchy Roots,1963,3.01
North Korea,Eggs,1963,3.01
Poland,Coffee and products,2003,3.01
South Korea,Milk - Excluding Butter,1973,3.01
Thailand,Starchy Roots,1978,3.01
Bosnia and Herzegovina,Coffee and products,2003,3
Lebanon,Animal fats,1973,3
Malaysia,Pulses,1968,3
South Africa,Pulses,1973,3
South Korea,Animal fats,2008,3
United Arab Emirates,Coffee and products,2013,3
United States of America,Pulses,1983,3
Bolivia,Animal fats,2008,2.99
Costa Rica,Animal fats,1998,2.99
Ghana,Milk - Excluding Butter,1993,2.99
Haiti,Coffee and products,2003,2.99
Kuwait,Animal fats,2013,2.99
Mexico,Animal fats,2013,2.99
Zambia,Eggs,2008,2.99
Argentina,Animal fats,2013,2.98
Botswana,Animal fats,1973,2.98
Fiji,Eggs,1993,2.98
Kuwait,Tea (including mate),1998,2.98
Laos,Pulses,2013,2.98
Mauritius,Eggs,1993,2.98
Mongolia,Animal fats,2003,2.98
Niger,Sugar & Sweeteners,1973,2.98
Uruguay,"Fish, Seafood",1983,2.98
Vietnam,Pulses,2013,2.98
Azerbaijan,Animal fats,1993,2.97
Botswana,Animal fats,1988,2.97
Lithuania,Pulses,2003,2.97
New Zealand,Tea (including mate),1963,2.97
Turkey,Eggs,1973,2.97
Austria,Coffee and products,1968,2.96
Ethiopia,Coffee and products,1978,2.96
Guyana,Eggs,1963,2.96
Honduras,Coffee and products,1993,2.96
Iraq,Pulses,1998,2.96
Sri Lanka,Alcoholic Beverages,2008,2.96
Albania,"Fish, Seafood",1968,2.95
China,Pulses,1988,2.95
Guinea,Sugar & Sweeteners,1968,2.95
Pakistan,Animal fats,1968,2.95
Pakistan,Eggs,2013,2.95
Solomon Islands,Alcoholic Beverages,1993,2.95
The former Yugoslav Republic of Macedonia,"Fish, Seafood",1993,2.95
Chad,Alcoholic Beverages,2003,2.94
Indonesia,Milk - Excluding Butter,1968,2.94
Iran,Tea (including mate),2013,2.94
Ireland,Tea (including mate),1988,2.94
Netherlands,Pulses,1983,2.94
Turkey,Tea (including mate),1988,2.94
Burkina Faso,Sugar & Sweeteners,1988,2.93
Djibouti,Starchy Roots,1988,2.93
Ecuador,Eggs,1973,2.93
Zimbabwe,"Fish, Seafood",1993,2.93
Australia,Coffee and products,1988,2.92
Dominican Republic,Coffee and products,2003,2.92
Ecuador,Animal fats,1993,2.92
Ireland,Tea (including mate),1978,2.92
Kazakhstan,Animal fats,2003,2.92
Laos,Milk - Excluding Butter,2013,2.92
Lebanon,Animal fats,1968,2.92
New Caledonia,Coffee and products,1998,2.92
Paraguay,Animal fats,1978,2.92
Peru,Animal fats,1998,2.92
Thailand,Milk - Excluding Butter,1963,2.92
United Arab Emirates,Animal fats,1993,2.92
Benin,Sugar & Sweeteners,1973,2.91
Bolivia,Animal fats,2013,2.91
Czechia,Coffee and products,2013,2.91
Honduras,"Fish, Seafood",1998,2.91
Honduras,"Fish, Seafood",2003,2.91
Peru,Eggs,1978,2.91
Thailand,Pulses,1963,2.91
United Kingdom,Coffee and products,2008,2.91
Cambodia,Milk - Excluding Butter,1998,2.9
Iran,Animal fats,2013,2.9
Mongolia,Tea (including mate),1968,2.9
Pakistan,Animal fats,1973,2.9
Philippines,Animal fats,2013,2.9
Argentina,Animal fats,2008,2.89
Cambodia,Milk - Excluding Butter,2003,2.89
Jamaica,Pulses,1983,2.89
Jamaica,Animal fats,1963,2.89
Jordan,"Fish, Seafood",1988,2.89
Malaysia,Pulses,1973,2.89
Pakistan,Animal fats,1978,2.89
Philippines,Animal fats,2008,2.89
Timor-Leste,Alcoholic Beverages,1973,2.89
Uruguay,Animal fats,2003,2.89
Vanuatu,Animal fats,1973,2.89
Venezuela (Bolivarian Republic of),Coffee and products,2013,2.89
Botswana,"Fish, Seafood",2008,2.88
Haiti,"Fish, Seafood",1998,2.88
Hungary,Coffee and products,1973,2.88
Iraq,Pulses,2013,2.88
Italy,Coffee and products,1968,2.88
Malaysia,Pulses,1988,2.88
Malta,Coffee and products,1963,2.88
Mauritius,Eggs,1983,2.88
Montenegro,Animal fats,2013,2.88
Philippines,Coffee and products,2013,2.88
Suriname,Pulses,1973,2.88
Brazil,Eggs,1963,2.87
China,Eggs,1983,2.87
India,"Fish, Seafood",1973,2.87
Mongolia,Fruits - Excluding Wine,1983,2.87
Mongolia,Tea (including mate),1993,2.87
New Zealand,Coffee and products,1998,2.87
South Africa,Pulses,2008,2.87
Uruguay,Animal fats,1998,2.87
Honduras,Animal fats,1988,2.86
Laos,Pulses,2003,2.86
Mexico,"Fish, Seafood",1963,2.86
Panama,Animal fats,1988,2.86
